"filename", "language", "JavaScript", "JSON", "comment", "blank", "total"
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/server/vendors-node_modules_next_dist_pages__error_js.js", "JavaScript", 14, 0, 14, 7, 35
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/server/vendors-node_modules_next_link_js.js", "JavaScript", 121, 0, 80, 73, 274
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/server/webpack-runtime.js", "JavaScript", 134, 0, 34, 0, 168
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/static/chunks/amp.js", "JavaScript", 50, 0, 36, 28, 114
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/static/chunks/main.js", "JavaScript", 590, 0, 379, 370, 1339
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/static/chunks/node_modules_next_dist_client_dev_noop_js.js", "JavaScript", 35, 0, 37, 7, 79
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/static/chunks/pages/_app.js", "JavaScript", 5629, 0, 3302, 3338, 12269
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/static/chunks/pages/_error.js", "JavaScript", 19, 0, 15, 7, 41
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/static/chunks/pages/index.js", "JavaScript", 5656, 0, 3317, 3353, 12326
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/static/chunks/pages/order/[id].js", "JavaScript", 5753, 0, 3393, 3428, 12574
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/static/chunks/pages/upgrade.js", "JavaScript", 5776, 0, 3402, 3437, 12615
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/static/chunks/polyfills.js", "JavaScript", 18, 0, 15, 7, 40
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/static/chunks/react-refresh.js", "JavaScript", 29, 0, 21, 13, 63
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/static/chunks/webpack.js", "JavaScript", 1175, 0, 112, 0, 1287
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/static/development/_buildManifest.js", "JavaScript", 1, 0, 0, 0, 1
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/static/development/_ssgManifest.js", "JavaScript", 1, 0, 0, 0, 1
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/static/webpack/242d8c58b7ba3d676fe9.hot-update.json", "JSON", 0, 1, 0, 0, 1
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/static/webpack/483f8dce1659a4892f81.hot-update.json", "JSON", 0, 1, 0, 0, 1
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/static/webpack/b9350e59a2334fe48301.hot-update.json", "JSON", 0, 1, 0, 0, 1
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/static/webpack/d010cafcc4304a2b1231.hot-update.json", "JSON", 0, 1, 0, 0, 1
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/static/webpack/e28a3b3adc12026e91c4.hot-update.json", "JSON", 0, 1, 0, 0, 1
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/static/webpack/pages/index.d010cafcc4304a2b1231.hot-update.js", "JavaScript", 7, 0, 11, 4, 22
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/static/webpack/webpack.242d8c58b7ba3d676fe9.hot-update.js", "JavaScript", 9, 0, 10, 0, 19
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/static/webpack/webpack.483f8dce1659a4892f81.hot-update.js", "JavaScript", 9, 0, 10, 0, 19
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/static/webpack/webpack.b9350e59a2334fe48301.hot-update.js", "JavaScript", 9, 0, 10, 0, 19
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/static/webpack/webpack.d010cafcc4304a2b1231.hot-update.js", "JavaScript", 9, 0, 10, 0, 19
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/.next/static/webpack/webpack.e28a3b3adc12026e91c4.hot-update.js", "JavaScript", 18, 0, 12, 0, 30
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/apollo-client.js", "JavaScript", 11, 0, 0, 4, 15
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/components/AddtoCart.js", "JavaScript", 43, 0, 3, 5, 51
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/components/CheckOut.js", "JavaScript", 97, 0, 6, 8, 111
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/components/ErrorMessage.js", "JavaScript", 49, 0, 0, 7, 56
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/components/Header.js", "JavaScript", 91, 0, 4, 3, 98
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/components/Page.js", "JavaScript", 15, 0, 2, 2, 19
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/components/Timer.js", "JavaScript", 12, 0, 4, 4, 20
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/components/TimerAlert.js", "JavaScript", 9, 0, 1, 2, 12
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/components/reminder/AddReminderButton.js", "JavaScript", 40, 0, 1, 2, 43
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/components/reminder/CreateReminderForm.js", "JavaScript", 65, 0, 23, 5, 93
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/components/reminder/DeleteReminder.js", "JavaScript", 41, 0, 4, 4, 49
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/components/reminder/ReminderCard.js", "JavaScript", 115, 0, 39, 22, 176
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/components/reminder/ReminderFormTemplate.js", "JavaScript", 131, 0, 12, 3, 146
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/components/reminder/UpdateReminderForm.js", "JavaScript", 63, 0, 20, 6, 89
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/components/user/RequestReset.js", "JavaScript", 66, 0, 1, 5, 72
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/components/user/Reset.js", "JavaScript", 68, 0, 2, 6, 76
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/components/user/SignIn.js", "JavaScript", 77, 0, 5, 5, 87
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/components/user/SignOut.js", "JavaScript", 19, 0, 1, 3, 23
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/components/user/SignUp.js", "JavaScript", 81, 0, 5, 7, 93
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/components/user/User.js", "JavaScript", 43, 0, 2, 3, 48
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/components/user/userState.js", "JavaScript", 56, 0, 10, 9, 75
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/config.js", "JavaScript", 3, 0, 1, 1, 5
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/jest.setup.js", "JavaScript", 2, 0, 0, 2, 4
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/lib/EmailPassTemplate.js", "JavaScript", 36, 0, 1, 2, 39
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/lib/ModalTemplate.js", "JavaScript", 54, 0, 2, 4, 60
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/lib/color-data.js", "JavaScript", 10, 0, 1, 3, 14
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/lib/formatMoney.js", "JavaScript", 9, 0, 0, 1, 10
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/lib/membership-data.js", "JavaScript", 20, 0, 2, 1, 23
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/lib/playSound.js", "JavaScript", 8, 0, 2, 4, 14
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/lib/sound-data.js", "JavaScript", 19, 0, 1, 3, 23
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/lib/testUtils.js", "JavaScript", 102, 0, 3, 14, 119
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/lib/useForm.js", "JavaScript", 33, 0, 2, 9, 44
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/lib/useMembership.js", "JavaScript", 25, 0, 5, 5, 35
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/lib/withData.js", "JavaScript", 40, 0, 4, 3, 47
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/package-lock.json", "JSON", 0, 25547, 0, 1, 25548
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/package.json", "JSON", 0, 133, 0, 1, 134
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/pages/_app.js", "JavaScript", 24, 0, 5, 3, 32
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/pages/index.js", "JavaScript", 53, 0, 20, 7, 80
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/pages/order/[id].js", "JavaScript", 68, 0, 5, 4, 77
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/pages/reset.js", "JavaScript", 26, 0, 1, 3, 30
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/pages/signup.js", "JavaScript", 15, 0, 0, 2, 17
"/Users/AmitBoost/Desktop/Programming/reminderApp/frontend/pages/upgrade.js", "JavaScript", 71, 0, 13, 5, 89
"Total", "-", 27555, 25739, 14879, 14639, 82812
